buyer_id,first_name,last_name,email,phone,buyer_type,pre_approval_amount,registration_date
BYR-1737,Samantha,Nelson,scottellis@example.com,(566)367-7015x40795,Individual,1368202.2,2024-04-02
BYR-1738,Sean,Soto,johnsonjacqueline@example.net,765.554.0740x52723,Corporation,,2020-04-09
BYR-1739,Tina,Thornton,kristinemalone@example.net,+1-318-853-4121x13986,Individual,,2022-06-27
BYR-1740,John,Lynch,baileywright@example.com,257-660-1465,Trust,1399326.15,2020-09-09
BYR-1741,Carolyn,Woodward,copelandsusan@example.org,(568)649-2550,Individual,611443.62,2019-03-21
BYR-1742,Michael,Thompson,anthony02@example.com,001-231-918-9798,Individual,2678487.93,2021-10-12
BYR-1743,Stacey,Scott,paul97@example.com,+1-248-582-1408x889,Individual,552739.39,2020-07-20
BYR-1744,Jack,Adams,lkennedy@example.net,283.957.6680,Individual,,2019-05-04
BYR-1745,Hannah,Ortega,mary47@example.com,706-498-9105x45528,Corporation,2572118.47,2022-06-08
BYR-1746,Andrew,Ward,hickmanalicia@example.org,513-974-7941,Individual,297318.26,2019-03-19
BYR-1747,Stacey,Robinson,housejoseph@example.org,316-622-1260,Investor,1612350.55,2019-03-02
BYR-1748,Thomas,Melendez,,+1-744-761-1861,Individual,1373808.84,2022-09-12
BYR-1749,Danielle,Mitchell,brandi76@example.org,+1-873-782-6340x16984,Corporation,1664331.42,2023-06-20
BYR-1750,Tyler,Rose,rickyferguson@example.net,+1-721-763-0992x4215,Investor,532133.02,2023-05-12
BYR-1751,Juan,Luna,vmurray@example.net,001-591-916-5275x4327,Individual,1630848.02,2020-07-06
BYR-1752,John,Haynes,gmaxwell@example.org,(797)522-9131,Individual,2026550.25,2019-09-26
BYR-1753,Adam,Bradley,caroljensen@example.org,+1-823-593-0351x84391,Individual,1076542.88,2021-09-07
BYR-1754,Amber,Hoover,esteskelsey@example.org,311.623.2300,Individual,,2021-09-15
BYR-1755,Christopher,Gutierrez,zrice@example.org,945.856.7289x67308,Corporation,1687646.16,2020-12-25
BYR-1756,Kelsey,White,uconrad@example.net,306.476.2861x12292,Corporation,2222790.33,2019-06-29
BYR-1757,Robert,Calhoun,natalie55@example.org,(268)880-0175x768,Investor,2893394.94,2023-05-31
BYR-1758,Erin,Archer,melissaedwards@example.net,227-990-3291x99169,Investor,,2023-01-14
BYR-1759,Andrew,Lopez,ryan15@example.net,(297)764-2909x59023,Individual,2300015.66,2023-12-11
BYR-1760,Todd,Chen,,(957)754-3354x70534,Individual,,2019-02-24
BYR-1761,Monica,Holmes,alexandrakramer@example.com,+1-364-721-3079x528,Individual,2274947.63,2021-10-02
BYR-1762,Daniel,Stevens,ruth86@example.net,001-787-670-5659x9380,Corporation,2283387.07,2023-01-11
BYR-1763,Seth,Schroeder,kayla96@example.net,(429)495-2693,Individual,1840607.58,2020-01-17
BYR-1764,Faith,Cortez,juliearroyo@example.org,639.615.3175,Individual,584641.19,2024-03-31
BYR-1765,Jessica,Long,trevor15@example.com,9239156544,Investor,2859226.25,2019-04-03
BYR-1766,Dwayne,Rodriguez,greerjessica@example.org,(490)460-3749,Individual,517407.59,2022-05-08
BYR-1767,Anne,Flowers,melissayates@example.com,(236)504-8368x2140,Investor,1121654.83,2022-10-14
BYR-1768,Ryan,Daniel,mackricky@example.org,4743219322,Individual,900109.48,2022-08-07
BYR-1769,Melissa,Floyd,buckleymichael@example.com,(834)418-7751,Individual,1945147.2,2021-06-30
BYR-1770,Steven,Russo,mguerrero@example.com,754-540-9728x0441,Individual,2957429.69,2023-11-24
BYR-1771,Scott,Mueller,burchmary@example.org,764.675.8834x3517,Individual,2399148.93,2021-07-18
BYR-1772,Keith,Martinez,nmeyers@example.org,406-642-0900x0012,Trust,2986906.11,2020-07-26
BYR-1773,Courtney,Bennett,,233-971-8319x068,Individual,1947662.61,2023-08-18
BYR-1774,Diamond,Herring,,531.237.8562x436,Individual,684706.43,2020-08-19
BYR-1775,Kyle,Schmitt,robertslauren@example.com,(591)830-7562x909,Individual,1011457.22,2019-10-01
BYR-1776,Cheryl,Navarro,riceeric@example.org,646-497-9758x26453,Individual,,2020-02-20
BYR-1777,Stephen,Young,sandrews@example.org,001-555-952-1250x90885,Individual,,2020-08-26
BYR-1778,James,Lopez,brittany98@example.com,(633)319-0489x917,Investor,2323245.51,2019-04-14
BYR-1779,Brenda,Nolan,angelabrown@example.com,262-768-4884,Individual,1053067.65,2022-11-10
BYR-1780,Joseph,Armstrong,wayne53@example.org,001-740-897-6663x09682,Individual,2639774.52,2023-10-13
BYR-1781,Cory,Shepherd,stanleydanielle@example.org,(424)760-1997x69284,Investor,2881760.34,2019-06-16
BYR-1782,Joseph,Morgan,mcisneros@example.com,001-800-237-3485x2155,Individual,743727.9,2021-04-10
BYR-1783,Amanda,Alvarado,wendytaylor@example.net,001-284-784-6614x4707,Investor,350871.94,2023-03-27
BYR-1784,Jeff,Brewer,zachary52@example.com,690.745.5257x7407,Corporation,2710529.02,2019-02-09
BYR-1785,Matthew,Scott,mayoeric@example.com,210.239.8778x7903,Investor,1774366.14,2021-05-09
BYR-1786,Dalton,Walsh,bobbybrown@example.net,(227)373-4069x85331,Individual,1056269.98,2023-03-11
BYR-1787,Marco,Green,fmurray@example.org,410.490.3778,Trust,1322623.79,2021-11-04
BYR-1788,Scott,Harris,fergusonjoel@example.com,436-280-2593x2349,Individual,2667335.87,2023-04-01
BYR-1789,Darius,Franklin,rebecca03@example.org,+1-893-380-3075x8294,Investor,,2022-02-10
BYR-1790,Alison,Juarez,thomasphillips@example.net,776.334.2249x41192,Individual,314371.4,2020-11-26
BYR-1791,Stephanie,Smith,heatherpark@example.net,(676)632-4857,Individual,,2020-10-08
BYR-1792,Lauren,Hall,victoriaobrien@example.net,340-421-8144x9178,Individual,1456867.02,2022-04-23
BYR-1793,Caleb,Wilson,christopherjones@example.net,5187479616,Investor,,2022-07-11
BYR-1794,Daniel,Matthews,sandramelton@example.com,001-253-918-9611x204,Investor,1513885.43,2020-12-04
BYR-1795,Ashlee,Bean,mendozakristie@example.net,206.932.3266x7490,Investor,,2024-06-04
BYR-1796,Jennifer,Holmes,david03@example.org,491.779.8653,Corporation,2929030.81,2019-01-31
BYR-1797,Melissa,Grant,jonathon29@example.com,987-870-8153,Individual,2329847.04,2021-03-21
BYR-1798,Austin,Kelley,rhondaobrien@example.com,(884)571-3331,Trust,155207.84,2022-10-06
BYR-1799,Gloria,Brooks,arthur93@example.org,001-567-338-0974x532,Individual,,2021-06-26
BYR-1800,Jennifer,Bailey,belindarusso@example.net,508.981.8321x699,Corporation,1883804.74,2019-06-16
BYR-1801,Lauren,Park,brittanyrodriguez@example.com,410-259-9504x353,Individual,2639598.13,2019-01-25
BYR-1802,Pamela,Wells,jessicanavarro@example.com,617.992.2612,Individual,,2023-01-28
BYR-1803,Anthony,Floyd,olyons@example.com,905.254.7143x359,Individual,2364456.96,2019-03-21
BYR-1804,Elizabeth,Allen,stacybaker@example.net,807.494.8960x5674,Individual,1230714.31,2019-09-23
BYR-1805,Ashley,Smith,jenniferblake@example.org,+1-834-848-0644x68838,Investor,2187091.54,2020-03-18
BYR-1806,Michelle,Oliver,iking@example.com,422.528.3645x203,Investor,,2023-12-04
BYR-1807,Daniel,Schultz,melissajackson@example.net,(241)745-6917x422,Individual,1439431.27,2024-03-31
BYR-1808,Michelle,Fisher,sanchezcynthia@example.net,837-499-3172,Individual,235079.43,2020-06-17
BYR-1809,Jeremy,Hernandez,vaughntravis@example.net,(968)563-4217x233,Individual,1195208.56,2019-03-27
BYR-1810,Keith,Juarez,mark38@example.com,001-307-781-5753x301,Investor,2009146.86,2023-04-10
BYR-1811,Jane,Mcclain,swilkins@example.com,(483)320-2474,Investor,2987412.53,2022-06-23
BYR-1812,Clarence,Garner,james10@example.com,907-444-3413x954,Individual,1129317.98,2023-12-05
BYR-1813,Christopher,Robinson,wlee@example.net,001-323-349-5493x5681,Corporation,,2021-01-07
BYR-1814,Christine,Moore,jennifercalhoun@example.net,721-426-4357x2840,Investor,,2019-03-06
BYR-1815,Paul,Williams,ohutchinson@example.net,777-467-6341x90865,Investor,,2022-09-05
BYR-1816,Marissa,Landry,fdickerson@example.net,752.380.7000x14611,Individual,1093814.02,2023-11-18
BYR-1817,Bianca,Howard,nicholasfloyd@example.com,+1-243-552-2762x3710,Individual,332001.78,2023-07-11
BYR-1818,Levi,Graves,,384.606.6199,Individual,2904797.62,2023-10-13
BYR-1819,Anthony,Matthews,jeffreydean@example.org,402.460.9587x478,Individual,1458105.66,2019-03-16
BYR-1820,Kimberly,Dougherty,connor35@example.org,4787733548,Individual,420832.89,2021-06-21
BYR-1821,Nancy,Jones,fcannon@example.org,+1-687-933-6366x557,Individual,1958145.41,2024-03-25
BYR-1822,Collin,May,,+1-367-746-1397x6108,Individual,1529961.88,2022-12-24
BYR-1823,Keith,Lowe,bwood@example.net,+1-624-219-8383x5951,Corporation,1377878.96,2023-12-28
BYR-1824,John,Cunningham,brianbennett@example.net,949-419-7672,Investor,1512773.36,2019-09-22
BYR-1825,Angela,Johnson,johnsonpaul@example.com,(970)412-4585,Individual,314294.63,2024-06-25
BYR-1826,Michael,Cervantes,robin88@example.org,+1-620-739-1643,Individual,1673402.34,2021-04-25
BYR-1827,Jessica,Thompson,jessicabradshaw@example.com,001-887-224-4677x71598,Individual,324756.96,2023-11-15
BYR-1828,Caitlyn,Mendoza,gcurry@example.net,(877)405-2973,Individual,1158491.85,2019-12-06
BYR-1829,Jason,Velasquez,walkerwilliam@example.org,364.923.0159x39252,Trust,1648657.27,2020-09-05
BYR-1830,Mark,Murphy,hernandezbill@example.com,9326673755,Individual,2312498.77,2019-05-13
BYR-1831,Katherine,Wagner,fbennett@example.net,001-998-788-9497x800,Individual,101626.52,2023-09-29
BYR-1832,Jonathon,Mcclure,johnschelsea@example.com,(411)663-0173,Investor,1518572.23,2020-04-30
BYR-1833,Douglas,Johnson,crystal33@example.net,464-370-7135x46312,Individual,327444.34,2019-05-28
BYR-1834,Thomas,Spence,ryanwells@example.com,715.738.1504,Individual,742224.91,2021-06-11
BYR-1835,Joshua,Conrad,joseph63@example.com,5952275510,Individual,277202.92,2022-11-01
BYR-1836,Kristin,Sanchez,xking@example.net,717.728.2887,Investor,1439798.16,2023-02-04
BYR-1837,Amy,Mccullough,erica41@example.org,289.643.6826,Individual,,2023-02-04
BYR-1838,Allison,Delgado,keithmcgee@example.com,(486)966-0414,Individual,748530.68,2019-07-13
BYR-1839,Mathew,Thompson,hstevens@example.net,992.684.9797,Individual,868079.7,2023-01-22
BYR-1840,Karl,Cummings,petercarr@example.net,255-288-3305,Corporation,771322.13,2023-06-04
BYR-1841,John,Elliott,lindseygomez@example.net,+1-813-960-3881x617,Individual,,2024-01-29
BYR-1842,Ashley,Anderson,sarahrandolph@example.org,001-945-674-0442x02460,Individual,1920868.17,2024-05-15
BYR-1843,Lori,Rodriguez,wrighttimothy@example.org,(329)814-0443x774,Individual,1511729.05,2019-03-12
BYR-1844,Carol,Woodard,yallen@example.net,001-393-208-8094x40834,Individual,1703538.42,2021-01-18
BYR-1845,Joseph,Franklin,bthompson@example.net,+1-311-619-1856x775,Individual,1563076.93,2019-06-02
BYR-1846,Doris,Long,jacobjoseph@example.com,798.396.1841x952,Individual,2180201.01,2021-08-19
BYR-1847,Megan,Moran,trujillodavid@example.net,(957)867-8599,Individual,2072631.91,2019-08-01
BYR-1848,Hunter,Dennis,,+1-944-712-3590x678,Individual,553221.16,2022-05-19
BYR-1849,Ronald,Mason,jeremyparks@example.org,864-768-4297x600,Individual,,2019-07-22
BYR-1850,Benjamin,Murray,cindyhendrix@example.org,993-300-9132,Individual,1008534.38,2022-03-01
BYR-1851,Vincent,French,,416.554.0987,Corporation,2427752.67,2022-09-29
BYR-1852,Connor,Hawkins,michaelmarquez@example.com,406-597-4234,Individual,,2020-06-01
BYR-1853,Melinda,Martinez,bmcintyre@example.com,(856)905-3678,Individual,,2023-05-22
BYR-1854,Jeremy,Wilson,lee75@example.org,+1-743-974-9191,Individual,2374293.47,2022-02-14
BYR-1855,Jacqueline,Brown,diazwesley@example.net,611.243.1513x101,Individual,1214528.7,2023-10-04
BYR-1856,Marvin,Chavez,scott29@example.org,509-455-1910x3720,Investor,1988437.38,2022-06-26
BYR-1857,Jerry,Dixon,jeffreyromero@example.com,598.262.4932,Individual,2267265.17,2019-09-24
BYR-1858,Christopher,Hunt,,+1-287-412-5640x8908,Investor,494779.6,2019-08-04
BYR-1859,Clifford,Campbell,kimberlymurray@example.com,001-375-773-9637,Individual,,2022-12-27
BYR-1860,Chelsea,Lyons,jessica23@example.net,(219)325-7501x40215,Individual,386618.02,2021-02-23
BYR-1861,Peter,Rogers,bbaker@example.org,001-981-593-2664,Investor,2212338.6,2020-09-04
BYR-1862,Darlene,Chang,tannermayo@example.net,(449)510-4878x329,Investor,684130.6,2024-02-14
BYR-1863,Sarah,Sanchez,csherman@example.org,(344)319-4860,Individual,1583921.61,2021-07-21
BYR-1864,Kelli,Clarke,kelly78@example.net,5292017698,Individual,526270.44,2023-03-09
BYR-1865,Tanner,Garcia,melissawilliams@example.com,313-811-1898,Individual,1665828.29,2019-03-03
BYR-1866,Daniel,Allen,mcphersonmichael@example.com,8498145948,Individual,799233.33,2019-03-12
BYR-1867,Amanda,Cohen,flopez@example.com,+1-274-906-3701x4086,Individual,1983479.82,2023-11-22
BYR-1868,Sean,Jones,ashley19@example.com,+1-484-569-5979x94114,Individual,2623087.78,2023-08-05
BYR-1869,Peter,Waters,andrewgarcia@example.com,680-813-5645,Investor,614661.0,2022-07-11
BYR-1870,Gary,Greene,tsmith@example.net,329-718-4991x1083,Individual,,2021-08-11
BYR-1871,Diane,Harris,nguyenvalerie@example.net,(373)801-3925x761,Investor,1457931.21,2019-11-19
BYR-1872,Barry,Mason,stephen42@example.net,+1-549-468-5836,Individual,,2020-06-03
BYR-1873,Luis,Schwartz,,395.396.9367x1665,Corporation,2140872.53,2020-06-24
BYR-1874,Edward,Lowery,ericshepard@example.com,8193177055,Individual,2296375.8,2021-12-03
BYR-1875,Karen,Oconnor,jessesmith@example.org,(836)261-7853x59305,Individual,504161.94,2019-10-13
BYR-1876,Douglas,Long,scunningham@example.net,001-678-623-3327,Individual,344344.94,2020-07-01
BYR-1877,Daniel,Watkins,emccarthy@example.com,998-858-2993,Investor,129696.11,2024-03-16
BYR-1878,Edward,Roberts,kayla60@example.com,447-334-2056x7955,Investor,1280701.21,2022-07-05
BYR-1879,Adam,Stafford,johnathan22@example.net,001-620-943-7246x4987,Individual,1887723.09,2022-12-29
BYR-1880,Frank,Hall,justinfisher@example.com,+1-506-379-9442,Individual,2750634.31,2020-11-15
BYR-1881,Chad,Hall,sandraphillips@example.net,001-842-515-0518x074,Individual,1153457.56,2021-06-25
BYR-1882,Valerie,Elliott,,(366)212-8776x8921,Individual,,2019-07-24
BYR-1883,Aaron,Morrow,walexander@example.net,556.249.3094x28893,Individual,2382267.85,2021-07-03
BYR-1884,Matthew,Calderon,xtrevino@example.com,888.666.1618,Individual,1512572.75,2022-07-13
BYR-1885,Courtney,Guerra,weavercindy@example.net,9578252215,Investor,2351311.32,2023-01-21
BYR-1886,Michael,Perez,wmelendez@example.net,001-615-670-5802x6265,Individual,1519171.68,2019-09-01
BYR-1887,Melissa,Kennedy,christopherbrown@example.net,284.645.3234x87335,Investor,646536.93,2024-02-09
BYR-1888,Paul,Barrera,heather48@example.net,+1-869-990-3852,Corporation,,2019-07-11
BYR-1889,Adam,Hopkins,whiteheadaudrey@example.net,+1-585-977-1411x02541,Individual,2739865.92,2023-10-28
BYR-1890,Stephen,Young,vmorrison@example.org,+1-938-909-8350,Individual,347251.63,2021-09-23
BYR-1891,Lance,Craig,palmermichael@example.net,552.350.0557x34608,Individual,556503.9,2019-05-09
BYR-1892,Rebecca,Dickerson,dgomez@example.com,868-568-0030x337,Investor,1929569.68,2024-05-01
BYR-1893,James,Young,mroth@example.net,341.802.3504x3432,Investor,,2021-09-02
BYR-1894,Julie,Reed,gabriel73@example.com,433-923-4776x5535,Individual,720530.91,2019-09-07
BYR-1895,Kevin,Williams,mariajohnson@example.com,637.261.9755,Investor,2226606.31,2022-08-27
BYR-1896,William,Myers,xherrera@example.com,750.929.9045,Individual,1325342.04,2019-09-09
BYR-1897,Edgar,Cruz,sanderson@example.org,269.947.2321x0252,Investor,2973525.26,2022-10-01
BYR-1898,Brian,Gutierrez,sandramiles@example.net,(582)574-1611x17531,Individual,1448615.61,2019-10-14
BYR-1899,Janet,Thompson,zsmith@example.org,672-845-5627,Investor,,2020-05-11
BYR-1900,Gina,Macdonald,gharris@example.com,778.490.1851x3177,Investor,,2019-05-25
BYR-1901,Jeremy,Carpenter,gomezgeorge@example.com,001-672-234-6500,Investor,212503.02,2024-03-26
BYR-1902,Rachel,Smith,pennymoody@example.com,616-250-4493x243,Individual,413387.54,2021-09-30
BYR-1903,Peter,Martinez,whitealicia@example.net,326-574-1665x90161,Individual,176438.7,2019-05-16
BYR-1904,John,Sparks,wkirby@example.net,(894)659-8061x7632,Individual,1136861.82,2019-08-07
BYR-1905,Rebecca,Lucas,jasonnewman@example.org,225-315-0470x8598,Individual,1925810.21,2019-06-14
BYR-1906,Tonya,Brandt,christinamiller@example.net,434.910.0565x968,Corporation,516373.19,2023-11-25
BYR-1907,Whitney,Dickerson,steven31@example.com,+1-324-659-8300x92767,Individual,,2022-03-06
BYR-1908,Paul,Dalton,richard22@example.net,001-375-791-2443x323,Investor,441118.32,2021-09-21
BYR-1909,Kristopher,Scott,,+1-244-682-6894,Individual,,2019-02-25
BYR-1910,April,Mason,staceyjames@example.org,427-611-1695x19884,Investor,2822885.36,2023-04-11
BYR-1911,Andrew,Porter,morenoalexander@example.org,420-783-9402,Individual,2869831.29,2020-11-24
BYR-1912,Kristy,Thompson,,001-256-567-8313x1644,Corporation,2163965.01,2022-04-04
BYR-1913,Beth,Cross,,273.655.0360x4458,Individual,2058812.79,2019-07-19
BYR-1914,Stephen,Davis,kellydominique@example.org,929.621.5457x76846,Individual,438492.26,2020-02-20
BYR-1915,Donald,Williams,,(809)988-2201x860,Investor,2811962.74,2019-08-26
BYR-1916,Mary,Moon,sierralamb@example.com,+1-695-293-2840x89939,Individual,1218830.42,2021-09-06
BYR-1917,Bailey,Miller,bridgesrichard@example.com,(545)516-0969,Investor,,2024-05-24
BYR-1918,Bradley,Reyes,katrinapatrick@example.org,439-630-7345x25366,Individual,1053615.04,2020-12-01
BYR-1919,Jessica,Johnson,aaron59@example.com,(205)863-5306x0041,Individual,1401336.42,2019-09-03
BYR-1920,Patrick,Carr,adrian84@example.net,202-817-6518,Individual,2617352.84,2022-09-21
BYR-1921,Matthew,Maynard,catherine40@example.org,+1-691-957-5347x0205,Investor,800474.31,2020-01-18
BYR-1922,Heidi,Larson,troy67@example.com,480-953-9818x55743,Investor,2822053.79,2019-03-27
BYR-1923,Elizabeth,Sanchez,francisco31@example.org,001-998-671-9886x9980,Individual,,2019-04-20
BYR-1924,Chris,Gray,gregory26@example.com,(567)559-6434,Corporation,161872.1,2020-05-24
BYR-1925,Michael,Smith,kristinlucero@example.com,001-546-846-7513x8534,Individual,1756415.74,2023-01-09
BYR-1926,Tara,Ramirez,smithtyler@example.net,276-373-4352,Individual,499438.99,2021-10-06
BYR-1927,Jennifer,Kelly,woodsamy@example.com,+1-901-663-5835x493,Individual,,2020-12-09
BYR-1928,Matthew,Simmons,lcastillo@example.net,(454)991-6155x858,Trust,613572.66,2023-01-12
BYR-1929,Elijah,Richmond,,401-775-6099,Investor,2113992.01,2022-06-19
BYR-1930,Frank,Zhang,,+1-450-210-9051x50727,Individual,851690.68,2022-09-21
BYR-1931,Brandon,Valdez,kristi64@example.com,625-694-6549x8663,Corporation,960361.96,2020-02-13
BYR-1932,Raymond,Small,turnerelizabeth@example.org,001-412-870-2282x676,Individual,,2021-03-03
BYR-1933,Andre,Salinas,colleencolon@example.net,7408222419,Individual,2634108.81,2020-04-06
BYR-1934,Robert,Ramirez,philippeterson@example.org,+1-986-503-2950,Trust,1846788.1,2021-07-06
BYR-1935,Richard,Jenkins,cwright@example.org,(787)263-0974x273,Investor,607517.63,2021-09-12
BYR-1936,Aaron,Walker,dennis50@example.net,001-218-277-5122,Individual,,2022-09-29
BYR-1937,Benjamin,Blevins,josephwilson@example.com,745.438.5353x92692,Individual,1104617.86,2023-06-24
BYR-1938,Adam,Sullivan,kimberly12@example.org,+1-440-500-9730x6510,Individual,1698121.54,2021-11-04
BYR-1939,Emily,Myers,davidsonbrenda@example.org,001-377-458-6869x323,Individual,2200242.94,2022-05-03
BYR-1940,Edward,Williams,kenneth77@example.net,+1-569-471-6421x916,Investor,,2020-01-14
BYR-1941,Johnny,Johnson,hrobertson@example.org,(934)941-0121x12578,Individual,2548365.91,2021-10-02
BYR-1942,Douglas,Kelly,dawndavis@example.net,693.349.2610x13815,Corporation,2932187.03,2020-06-27
BYR-1943,John,Diaz,lbryant@example.com,398-824-9008,Investor,1896800.07,2023-10-28
BYR-1944,Alexandra,Smith,jenniferdavis@example.org,9273716078,Investor,2510936.48,2019-08-05
BYR-1945,Ronald,Brandt,,(947)443-9582x8551,Individual,1120907.99,2020-11-01
BYR-1946,Ann,Smith,huntlaura@example.com,001-234-979-7305x7856,Individual,2393095.09,2023-10-15
BYR-1947,Amy,Mcdaniel,thomas62@example.org,834.943.4845x12947,Individual,2627408.81,2022-02-06
BYR-1948,Katelyn,Taylor,james03@example.com,252-247-8268,Investor,,2023-05-14
BYR-1949,Brian,Hart,smithrobert@example.com,001-219-577-5565x93170,Corporation,2363944.57,2020-11-16
BYR-1950,Ethan,Stewart,youngalexis@example.net,5225990395,Individual,2750386.3,2022-04-04
BYR-1951,Kevin,Smith,kara19@example.com,651-524-4787x2799,Individual,1579797.11,2019-01-12
BYR-1952,Michael,Hughes,gregorymcmahon@example.org,9824887387,Individual,2580561.3,2021-01-04
BYR-1953,Tina,Wood,jared90@example.net,(210)350-3392x53186,Individual,269650.01,2023-10-16
BYR-1954,Monica,Doyle,morsenicole@example.net,001-286-208-1224x787,Individual,1874149.13,2022-10-19
BYR-1955,Dustin,Collins,michaelporter@example.org,001-290-773-5685,Individual,1646876.58,2023-01-07
BYR-1956,Natasha,Roth,wrandall@example.com,502.435.3492,Individual,1792444.39,2021-09-19
BYR-1957,Brian,Crane,dstafford@example.com,001-629-915-8445,Individual,522533.51,2021-10-16
BYR-1958,Colleen,Garcia,perryjames@example.com,001-743-810-5890x656,Investor,2441031.58,2023-04-19
BYR-1959,Christopher,Collins,woodwardveronica@example.net,+1-212-986-0775x937,Individual,2445079.22,2020-10-24
BYR-1960,Dennis,Smith,nburton@example.com,768-516-8403,Individual,1352538.75,2023-05-07
BYR-1961,David,Bryant,beverlywilliams@example.org,444-621-3039,Individual,775629.4,2019-11-07
BYR-1962,Alexander,Davis,craigcruz@example.net,233-718-4339,Investor,1308257.17,2022-06-06
BYR-1963,Alexandra,Hawkins,johnsonnathan@example.com,(652)255-4462x63422,Individual,669756.66,2023-11-13
BYR-1964,Joel,Willis,qcantu@example.net,442.245.1393,Individual,1794110.77,2022-05-15
BYR-1965,Angela,Hurst,raymondcalhoun@example.com,001-232-938-5882x006,Individual,1116412.43,2022-12-02
BYR-1966,Stephanie,Hernandez,jeffreyclark@example.net,888.362.7818x4331,Individual,,2022-12-10
BYR-1967,Madeline,Sanchez,samanthaglover@example.org,7759542955,Corporation,2785394.98,2020-06-28
BYR-1968,Courtney,Santiago,danielparker@example.org,3076952886,Individual,1320691.71,2021-03-28
BYR-1969,Daniel,Huber,robertstanley@example.net,+1-644-436-0511x44509,Individual,698758.22,2019-05-25
BYR-1970,Todd,Carter,watkinsgloria@example.org,001-925-293-4607x1466,Individual,1757772.3,2024-04-27
BYR-1971,Michelle,Wilson,sherry50@example.com,+1-513-239-4635,Investor,1603250.79,2020-07-27
BYR-1972,Michael,Mann,ahudson@example.com,(551)441-1751,Corporation,501049.63,2021-08-26
BYR-1973,Sarah,Howard,corey07@example.org,001-317-715-4309x0461,Investor,2355283.66,2023-11-06
BYR-1974,Michael,Robertson,lindafernandez@example.net,2773541870,Individual,551056.24,2019-04-27
BYR-1975,Jessica,Williams,zwood@example.com,789-701-6671,Investor,2684132.0,2022-05-03
BYR-1976,Peter,Adams,fbaker@example.com,(657)817-2613,Individual,1624702.51,2023-12-14
BYR-1977,Joseph,King,,239-907-6433,Individual,2228249.43,2021-11-01
BYR-1978,David,Wiley,baileytanner@example.org,361-992-5129x70672,Individual,,2023-11-11
BYR-1979,Kim,Mcdonald,travisjones@example.com,(866)355-2088x3233,Individual,2749985.34,2021-04-02
BYR-1980,Roy,Brady,susan80@example.com,001-892-465-3053,Individual,115338.03,2022-07-18
BYR-1981,Jason,Miller,wrightanthony@example.com,001-891-447-5414x06402,Investor,1282404.02,2020-01-22
BYR-1982,Ryan,Villegas,zconley@example.org,207.650.4880,Individual,1948719.24,2019-01-10
BYR-1983,Jason,Williams,raymondwade@example.net,4693141811,Individual,,2020-12-19
BYR-1984,Cheryl,Smith,andersonjames@example.com,+1-748-558-0713x691,Investor,2198094.75,2024-04-24
BYR-1985,Amanda,Logan,gadkins@example.com,(911)956-7395,Individual,2176169.86,2020-02-12
BYR-1986,Wyatt,Jackson,corykelly@example.net,(355)668-9534,Individual,,2020-08-11
BYR-1987,Tina,Poole,ctaylor@example.org,(364)742-4973x863,Individual,,2023-07-07
BYR-1988,Daniel,Smith,daisy93@example.com,7082892578,Individual,2672973.3,2021-02-19
BYR-1989,Peter,Landry,john60@example.org,001-808-873-3633x50814,Investor,,2019-01-31
BYR-1990,Sue,Flores,chasemadison@example.org,466-933-2170x131,Individual,2120531.53,2023-05-14
BYR-1991,Amber,Johnson,brendan88@example.com,+1-293-976-5671,Individual,2758419.58,2022-04-22
BYR-1992,Christopher,Avila,clairewalker@example.com,001-917-247-9398x91876,Individual,1857810.55,2019-09-16
BYR-1993,Lindsay,Williams,jthompson@example.com,001-364-634-8936x323,Individual,413832.73,2023-11-26
BYR-1994,Nathan,White,ijohnson@example.com,+1-274-896-2428x540,Individual,1135483.57,2022-04-14
BYR-1995,William,Morales,hpratt@example.com,563.349.3895x85247,Corporation,1925559.03,2019-04-24
BYR-1996,Hannah,Houston,harriskathryn@example.com,001-891-997-0746x324,Investor,840305.74,2022-06-27
BYR-1997,Tanya,Thornton,zwong@example.org,276.682.5119x81763,Individual,,2022-04-21
BYR-1998,Sandra,Hill,tiffany06@example.net,001-645-465-7305x7857,Individual,2841612.95,2020-06-08
BYR-1999,Margaret,Olson,michael72@example.com,(864)254-8437,Individual,2282483.89,2021-08-12
BYR-2000,James,Anderson,,224-879-7155x9364,Individual,681733.08,2020-09-14
BYR-2001,Timothy,Huber,christopher76@example.com,707-470-2829x6898,Individual,714907.01,2020-09-21
BYR-2002,Anna,Levy,staffordjohnny@example.com,(695)497-8293x81992,Individual,1072009.81,2020-05-20
BYR-2003,Sandra,Arnold,hammondmegan@example.net,555.763.2240,Corporation,843769.86,2021-06-30
BYR-2004,Heidi,Hinton,garyphillips@example.org,4486913407,Individual,2845787.7,2022-11-07
BYR-2005,Joseph,Mccall,,+1-294-467-7504,Corporation,597062.46,2021-12-21
BYR-2006,Timothy,Bowers,leslie18@example.com,526.625.3921,Investor,1854495.43,2023-01-03
BYR-2007,Jacob,Holmes,hallmelanie@example.com,6865182594,Individual,1487713.53,2023-03-18
BYR-2008,Carolyn,Williams,kara26@example.com,001-690-830-9501x874,Individual,1384082.96,2024-06-19
BYR-2009,Joanne,Ellis,jenkinscarlos@example.net,+1-346-396-4592x91628,Individual,1785205.77,2019-09-19
