buyer_id,first_name,last_name,email,phone,buyer_type,pre_approval_amount,registration_date
BYR-2054,Jerry,Hall,invalid email,5315651949,Investor,1136772.5,2020-07-02
BYR-2055,Samuel,Richards,rebeccaclark@example.org,17542978645,Individual,1851276.01,2019-09-27
BYR-2056,Mitchell,Long,qbauer@example.com,0015139625773,Individual,2324541.32,2019-11-23
BYR-2057,Leon,Hale,davidellison@example.net,8629818335,Investor,669299.81,2020-05-02
BYR-2058,Kevin,Todd,ksmith@example.net,15012753083951,Investor,1573199.77,2019-07-10
BYR-2059,Michael,Ramos,johnsonseth@example.org,5633472905,Investor,2496136.01,2019-05-23
BYR-2060,Michael,Lindsey,regina82@example.org,929864354273556,Individual,2080881.55,2022-11-10
BYR-2061,Jenny,Bailey,kwalker@example.org,72086725172641,Individual,1626692.66,2024-06-13
BYR-2062,Monica,Lopez,galexander@example.org,705795096771333,Individual,1838144.75,2024-04-07
BYR-2063,James,Roberts,alvarezerica@example.net,734672463184180,Individual,837537.68,2021-11-08
BYR-2064,Alexandria,Garcia,markflynn@example.com,5316300510397,Individual,329501.9,2020-12-29
BYR-2065,Megan,Robbins,martinmark@example.net,7744903707,Corporation,1079911.78,2023-05-15
BYR-2066,Dylan,Rodriguez,jeffreyterry@example.com,2858519053,Individual,1526536.06,2021-04-17
BYR-2067,Ann,Golden,pbrown@example.net,4683936629748,Individual,1526536.06,2022-11-18
BYR-2068,Ryan,Page,ismith@example.net,7985046379,Investor,1573199.77,2021-12-22
BYR-2069,Jade,Duncan,veronicamann@example.org,0012466585042,Individual,928153.09,2023-11-10
BYR-2070,Blake,Crane,paulwilliams@example.com,8272813703,Individual,420405.55,2021-03-25
BYR-2071,Michael,Sawyer,robert56@example.com,001333385606536923,Corporation,2044409.95,2020-08-26
BYR-2072,Jessica,Miller,ballrachel@example.org,8583145645,Corporation,1063073.84,2020-09-28
BYR-2073,Sarah,Cruz,balljanice@example.net,75077862287011,Individual,2916428.72,2024-03-19
BYR-2074,Luis,Martin,bhuffman@example.net,5775899262,Individual,2459718.23,2023-04-09
BYR-2075,Michael,Petty,apope@example.org,3205452678,Corporation,2997118.7,2020-11-13
BYR-2076,Joshua,Meyers,dbarber@example.org,8837447267,Investor,541849.56,2023-05-20
BYR-2077,Jennifer,Hamilton,jenny77@example.net,00149964906165346,Trust,2081973.71,2022-02-10
BYR-2078,Barbara,Miller,hmoran@example.com,0019598794227015,Individual,924410.68,2021-02-21
BYR-2079,Ronnie,Fry,richard61@example.org,1593325354730480,Individual,1345259.46,2022-06-25
BYR-2080,Raymond,Leon,usanchez@example.com,4106443111,Individual,1530990.83,2019-10-06
BYR-2081,Krista,Williams,hgarcia@example.com,3364686464389,Investor,2807930.28,2019-05-07
BYR-2082,Nicole,Moreno,emilyanderson@example.com,7308804773290,Investor,276977.82,2019-05-01
BYR-2083,Christopher,Green,justin08@example.net,0014723147476,Investor,977557.23,2022-12-10
BYR-2084,Gregory,Moore,hferguson@example.net,2017169016,Investor,292025.51,2019-02-21
BYR-2085,Mitchell,Hutchinson,shawn71@example.org,2388036467,Individual,2219703.89,2019-11-28
BYR-2086,Joshua,Thompson,tinajones@example.com,224637461009440,Investor,2468492.08,2020-09-03
BYR-2087,Jose,Smith,imahoney@example.org,001705685858994141,Investor,1216181.16,2020-08-31
BYR-2088,Robert,Payne,huertastacey@example.org,8266305152442,Individual,2382293.42,2019-08-07
BYR-2089,Leah,Jensen,invalid email,0015522811454,Investor,2225586.66,2020-12-02
BYR-2090,Elizabeth,Smith,taylorchristine@example.net,18567596581,Individual,1085905.78,2021-02-09
BYR-2091,Adrian,Dorsey,mark19@example.com,5328169794,Individual,1267350.02,2021-04-26
BYR-2092,Jean,Mckinney,qdavis@example.org,2507864382,Individual,2549039.24,2023-10-09
BYR-2093,David,Hopkins,deborah35@example.com,3016796244,Trust,2395751.32,2023-07-09
BYR-2094,Troy,Gibson,jenny53@example.org,0014688728981,Individual,2680145.58,2019-07-26
BYR-2095,Kelly,Smith,barnesdennis@example.net,1634325813675212,Individual,1561175.76,2024-03-03
BYR-2096,Alejandro,Jones,whitemadison@example.com,2304788073161,Individual,539997.08,2022-12-31
BYR-2097,Sarah,Smith,thart@example.com,001437712800920779,Individual,2085528.32,2020-07-21
BYR-2098,Jeffrey,Espinoza,vanessa50@example.net,0014107368808,Corporation,602509.72,2020-09-30
BYR-2099,Christie,Garcia,gordongreg@example.org,4405032206,Individual,2229175.01,2020-11-20
BYR-2100,Jennifer,Anderson,sandra86@example.net,0015904766475428,Individual,1801091.51,2023-09-12
BYR-2101,Jacob,Miller,taylortiffany@example.com,132528392785749,Corporation,2501987.35,2023-05-23
BYR-2102,Stacey,Meadows,mclaughlinangela@example.net,4617099412342,Individual,1526536.06,2023-10-07
BYR-2103,Matthew,Ramirez,jessicamartinez@example.com,7424297474,Investor,1573199.77,2021-02-16
BYR-2104,Sherry,Melendez,shannon56@example.net,8233968051,Investor,1662018.56,2020-09-09
BYR-2105,Amanda,Nelson,zacharygomez@example.org,0017987163180,Investor,511346.31,2021-02-12
BYR-2106,Kimberly,Rubio,vwilson@example.com,9443040109,Individual,1832462.65,2024-02-04
BYR-2107,Sara,Walter,travisisaac@example.net,9967684497,Individual,1391384.22,2023-04-11
BYR-2108,Rebecca,Marsh,savannah45@example.net,0014312726935,Corporation,2214533.99,2019-05-28
BYR-2109,Darin,Wiley,michael30@example.net,661374599434276,Investor,1567733.76,2024-01-18
BYR-2110,Patrick,Allison,whitney08@example.net,3938278911,Investor,1967590.54,2022-10-18
BYR-2111,Joyce,Johnston,invalid email,4303430392857,Individual,952384.85,2021-06-27
BYR-2112,Lawrence,Alexander,dianelivingston@example.net,9124170355,Individual,1454576.34,2019-09-09
BYR-2113,Brian,Cuevas,brendan59@example.com,9069449550,Individual,2531452.75,2021-06-14
BYR-2114,Jesse,Mcgee,jamesmyers@example.com,2824885807,Investor,1147766.65,2019-07-22
BYR-2115,Nicholas,Johnson,robbinsrussell@example.net,0013877242616,Investor,1690505.93,2020-04-19
BYR-2116,Mark,Anderson,rodriguezscott@example.org,68087887938082,Individual,1736879.18,2022-11-18
BYR-2117,Sherry,Mcgee,leedaniel@example.com,4322176734,Individual,1665239.44,2019-07-05
BYR-2118,Sean,Fox,william22@example.com,8897408062,Individual,2483056.77,2021-11-02
BYR-2119,Jimmy,Mills,webbveronica@example.net,6583288890,Investor,2811151.43,2022-06-12
BYR-2120,Linda,Miller,richardmorris@example.org,125051074880349,Individual,2967009.37,2024-04-15
BYR-2121,James,Schneider,clutz@example.org,6206286872585,Individual,765167.64,2020-10-22
BYR-2122,Donald,Lloyd,invalid email,6507237642,Investor,1762297.16,2022-02-27
BYR-2123,Jennifer,Potts,daniel41@example.net,001980791718942833,Individual,312302.89,2023-10-16
BYR-2124,Frank,Nelson,mmccall@example.org,3772906797531,Individual,908273.64,2020-06-14
BYR-2125,Curtis,Sullivan,invalid email,4232108240,Corporation,670587.08,2022-05-11
BYR-2126,Tyler,Young,claytonrobert@example.org,2326017346,Investor,1573199.77,2019-05-12
BYR-2127,Jonathan,Nguyen,weaverrebecca@example.net,9738175160,Individual,2157482.84,2024-06-25
BYR-2128,Robert,Blackburn,brandi69@example.com,5433922237,Individual,974506.25,2023-04-02
BYR-2129,Steven,Pacheco,wmckinney@example.com,83736610346346,Individual,1929919.42,2023-07-11
BYR-2130,Jerry,Weaver,gonzalezvernon@example.com,333991703861678,Individual,407893.19,2023-05-28
BYR-2131,Robert,Jenkins,egarcia@example.org,4994312958129,Individual,2233836.68,2023-05-23
BYR-2132,Joy,Hall,williamssandra@example.net,8659479027,Individual,1526536.06,2020-03-04
BYR-2133,Lisa,Hernandez,steven30@example.com,5234357082,Individual,2960332.14,2024-06-23
BYR-2134,Jill,Long,steven89@example.com,00186548288596304,Individual,2628269.55,2022-08-31
BYR-2135,George,Marshall,christopher32@example.com,2257526611,Trust,1621959.38,2022-07-28
BYR-2136,Marcus,Wright,crobinson@example.org,8585666064,Individual,1526536.06,2023-01-29
BYR-2137,Susan,Allen,charles36@example.net,001799916201292530,Investor,1573199.77,2023-03-19
BYR-2138,James,Bowers,williamsadam@example.net,7906031869,Individual,259359.37,2021-02-17
BYR-2139,Anne,House,cjones@example.org,795515104903463,Corporation,401407.22,2019-09-26
BYR-2140,Jonathan,Blair,groberts@example.net,99234364300823,Individual,1261737.73,2019-06-21
BYR-2141,Philip,Bird,douglas41@example.org,146540371952894,Individual,278048.43,2024-04-20
BYR-2142,Bryan,Adams,kanekelsey@example.com,9607587348,Individual,2619081.65,2023-06-01
BYR-2143,Karl,Walker,lauraherring@example.com,2709979280,Individual,1393660.55,2023-01-22
BYR-2144,Amanda,Johnston,hilleugene@example.org,00137196407516005,Individual,1369826.41,2023-06-22
BYR-2145,Heather,Matthews,ibutler@example.com,2217884653,Individual,1709015.87,2024-05-12
BYR-2146,Timothy,Reynolds,carrolllatasha@example.org,0018189341827621,Individual,2561654.87,2020-04-07
BYR-2147,Russell,Huber,marcus11@example.org,18719333143079,Corporation,522486.15,2020-11-02
BYR-2148,Catherine,Frye,blakemegan@example.com,9916216562,Investor,1447611.11,2019-04-29
BYR-2149,Hunter,Myers,deborahwong@example.net,400754177804303,Corporation,441271.12,2024-05-16
BYR-2150,Hannah,Woodard,lisa39@example.org,5405888152,Individual,1268171.47,2021-10-07
BYR-2151,Donna,Brown,johnsjason@example.net,2804755635,Individual,530109.29,2022-04-05
BYR-2152,Matthew,Hartman,jamiecharles@example.org,5114715626,Investor,820403.79,2021-02-15
BYR-2153,Eric,Hutchinson,monicabolton@example.net,7399683191,Individual,828876.16,2019-10-29
BYR-2154,Gabriel,Cuevas,oliviaturner@example.com,3674835847,Individual,2911402.14,2022-02-25
BYR-2155,Eric,Burns,qrobinson@example.org,0016448938975974,Individual,2207464.18,2020-06-09
BYR-2156,Amy,Kennedy,invalid email,4126542169,Individual,1061101.01,2024-05-18
BYR-2157,Joshua,Santos,invalid email,16196291775,Investor,409786.56,2022-10-26
BYR-2158,Michael,Lynn,kevin94@example.org,2673223923,Investor,947419.01,2019-12-19
BYR-2159,Richard,Vasquez,sarah24@example.org,0013893757388513,Investor,859571.91,2019-01-10
BYR-2160,Laura,Foster,joshuawood@example.org,559345228885075,Individual,1496103.37,2023-09-08
BYR-2161,Ian,Hopkins,patriciapatton@example.com,4453007185,Individual,2935164.42,2022-04-08
BYR-2162,Cassandra,Powell,invalid email,4162974319,Individual,1426310.44,2023-09-14
BYR-2163,Luke,Mcintosh,gwendolyn83@example.org,12868154206,Individual,836348.98,2021-06-28
BYR-2164,Victoria,Curtis,freemanbrittany@example.org,3374994801,Corporation,274878.07,2023-12-26
BYR-2165,Joshua,Hunter,wardmadison@example.com,5803151667,Trust,265402.13,2022-04-28
BYR-2166,Robert,Moore,weberkevin@example.org,16289183996004,Individual,1111489.69,2022-02-27
BYR-2167,Susan,Anderson,smithjacob@example.com,5627104536,Individual,1397695.58,2022-04-15
BYR-2168,Donna,Roberts,rlong@example.com,00133087074499325,Individual,139452.97,2022-03-15
BYR-2169,Daniel,Scott,robertgill@example.org,5413495009,Individual,1526536.06,2023-06-28
BYR-2170,Tyler,Dixon,cbryant@example.org,9447039253368,Investor,610179.37,2021-05-24
BYR-2171,Sarah,Palmer,jonathan80@example.org,843448253104190,Individual,886036.74,2019-01-07
BYR-2172,Kayla,Moody,invalid email,155439787912289,Individual,375870.93,2024-04-09
BYR-2173,Kara,Castro,michelle93@example.org,0013466330065,Individual,1017429.34,2023-10-25
BYR-2174,Sharon,Kramer,jfitzpatrick@example.com,12415067462108,Individual,265087.72,2020-05-22
BYR-2175,Roy,Owens,matthew78@example.org,2576957783116,Individual,2312235.63,2020-07-28
BYR-2176,Carl,Shaffer,lawrence79@example.org,490289679004788,Investor,598130.4,2023-07-17
BYR-2177,Michelle,Stephenson,jeremy79@example.com,63189083517486,Individual,2951034.69,2023-06-30
BYR-2178,Erik,Cole,keithfields@example.net,535233261670211,Corporation,2385559.15,2019-10-05
BYR-2179,David,Brown,boyerjames@example.org,4735255149,Individual,1526536.06,2024-02-26
BYR-2180,Kristy,Welch,samuelreid@example.net,12688101069605,Trust,1621959.38,2023-04-04
BYR-2181,David,Anderson,nathanhale@example.com,6515972495903,Individual,1526536.06,2020-02-02
BYR-2182,Morgan,Barnett,invalid email,937285591729740,Corporation,1733233.36,2020-09-28
BYR-2183,Robert,Fernandez,cwatson@example.net,9015717549,Individual,230148.73,2020-10-08
BYR-2184,Anne,Johnson,elizabeth45@example.org,607482401198888,Individual,1654670.24,2021-09-04
BYR-2185,Ashley,Underwood,fwilliams@example.org,3925834062,Trust,2340405.64,2023-09-12
BYR-2186,Derrick,Johnson,lindsey16@example.org,6048926307477,Individual,135992.88,2019-10-09
BYR-2187,Kristine,Smith,hwhite@example.net,17435639625,Individual,1933761.06,2023-09-13
BYR-2188,Ann,Nguyen,yrose@example.com,00186355452385791,Individual,1760286.9,2020-09-07
BYR-2189,Mary,Lopez,benjaminlambert@example.org,157260720357046,Individual,2837115.71,2021-08-18
BYR-2190,Joseph,Garcia,thomasroberts@example.org,001506345654934417,Individual,1526536.06,2024-06-10
BYR-2191,Michael,Fisher,daviseric@example.net,421422048604249,Individual,521275.3,2022-04-17
BYR-2192,Jonathan,Phillips,coliver@example.com,14415274338,Investor,142343.44,2022-05-01
BYR-2193,Mallory,Hill,ngarcia@example.net,194992268457299,Investor,1002641.19,2023-06-17
BYR-2194,David,Gomez,smithmichael@example.com,1792481679846366,Individual,948556.57,2023-09-25
BYR-2195,David,Vega,melissa31@example.org,6225604324,Individual,1526536.06,2021-09-13
BYR-2196,Cynthia,Meyers,leslieknight@example.com,1909871698250733,Individual,2032038.49,2024-03-25
BYR-2197,Christopher,Mason,nicholas59@example.net,44546816420645,Investor,1573199.77,2020-06-15
BYR-2198,Barbara,Freeman,bauerfrank@example.com,6399798638,Individual,846828.06,2019-03-28
BYR-2199,Natasha,Galvan,peter49@example.org,19508573939,Individual,2628486.43,2023-06-16
BYR-2200,Christopher,Santiago,stantonandrew@example.com,292652670494388,Trust,810302.28,2019-05-31
BYR-2201,Patrick,Sanders,invalid email,5722720307,Investor,428141.99,2021-03-28
BYR-2202,Carol,Krause,hernandezbrenda@example.org,99963042099329,Investor,1130952.71,2022-10-30
BYR-2203,Joshua,Murphy,jennifer70@example.net,6489164156,Corporation,2855955.9,2019-04-28
BYR-2204,Brendan,Malone,tiffanyjackson@example.com,4668768280,Investor,2383781.2,2020-01-29
BYR-2205,Holly,Arias,douglas68@example.net,4384281752212,Individual,1526536.06,2023-08-07
BYR-2206,Elizabeth,Hart,rfrazier@example.org,46228510121522,Individual,2060459.69,2020-04-27
BYR-2207,Jason,Smith,kdavis@example.net,0018585825712898,Corporation,2955425.76,2022-01-11
BYR-2208,Andrew,Brown,higginscarrie@example.com,576542495909869,Trust,843597.33,2021-12-04
BYR-2209,Jason,Lawrence,moodyrichard@example.net,59377209258156,Investor,1808472.74,2020-03-15
BYR-2210,Angela,Williams,benjamin74@example.com,3522163621,Individual,570730.32,2019-09-06
BYR-2211,Morgan,Abbott,hevans@example.net,90244166980527,Investor,2048493.76,2022-12-25
BYR-2212,Wayne,Chung,aaroncollins@example.net,452733987949066,Individual,1379449.07,2020-10-15
BYR-2213,Whitney,Perez,mark34@example.org,27534698682318,Trust,1245805.26,2019-07-20
BYR-2214,Kyle,Anthony,rowecody@example.org,3679086440,Investor,897787.09,2022-02-25
BYR-2215,Gregory,Jacobs,melissa25@example.com,42255008643582,Individual,575374.3,2022-04-04
BYR-2216,Samuel,Jones,wallwendy@example.org,4655663827821,Individual,418474.27,2023-05-15
BYR-2217,Bradley,Ryan,megan14@example.com,001850293952003244,Investor,1554844.62,2019-11-23
BYR-2218,John,Hodge,solomonlindsey@example.net,64924180296320,Individual,2082576.11,2020-05-11
BYR-2219,Lawrence,Robinson,itaylor@example.org,49427090043862,Individual,597325.36,2019-10-30
BYR-2220,Aaron,Zamora,invalid email,45841972596072,Investor,1573199.77,2019-03-05
BYR-2221,Robert,Mosley,richmondpamela@example.net,569952181048728,Individual,1178819.87,2024-05-01
BYR-2222,Stuart,Young,jennifer79@example.com,5557863956,Trust,1335449.41,2022-04-03
BYR-2223,Madison,Alvarez,wwilliams@example.net,252785929408157,Individual,1110850.52,2023-02-18
BYR-2224,Christopher,Henson,kgreen@example.net,860381118415924,Individual,2404633.99,2021-07-21
BYR-2225,Steve,Knight,conwayjasmine@example.com,438523350740874,Individual,2110259.17,2019-04-04
BYR-2226,Julian,Mcdowell,rebeccawilliams@example.net,001867247868903262,Individual,654535.47,2022-08-25
BYR-2227,Emily,Landry,ericafischer@example.com,7262978346,Investor,947647.46,2024-06-06
BYR-2228,Charles,Gordon,pauladam@example.net,46569481397773,Investor,2154382.15,2020-08-14
BYR-2229,Ronald,Herrera,invalid email,3448968199,Investor,752347.06,2024-04-25
BYR-2230,Denise,Jones,crystal01@example.org,4546522111,Individual,2167160.78,2023-06-26
BYR-2231,Jennifer,Park,katie38@example.org,14773991159671,Individual,538866.26,2019-08-02
BYR-2232,Jennifer,Sanchez,vanessa62@example.org,18865970087204,Investor,1518823.47,2020-07-16
BYR-2233,Alexander,Jenkins,travisvillarreal@example.org,9349113323,Individual,2260828.3,2019-12-05
BYR-2234,Stephanie,Allen,stewartlogan@example.com,2878243387,Investor,1550047.88,2023-03-01
BYR-2235,Bruce,Jackson,hunttracy@example.net,5032619135,Individual,1526536.06,2021-09-25
BYR-2236,Susan,Cook,xshaw@example.org,420610152455335,Individual,2783287.58,2019-06-30
BYR-2237,Timothy,Cooper,qkennedy@example.com,2634909250,Individual,1526536.06,2023-06-15
BYR-2238,Kevin,Martinez,daisyharris@example.net,476999490680619,Investor,1406055.84,2021-12-27
BYR-2239,Jeremy,Porter,justinsullivan@example.net,4533212753806,Individual,389327.34,2021-12-28
BYR-2240,Wanda,Rodriguez,peter45@example.com,6662041947291,Individual,1513077.78,2023-11-24
BYR-2241,Andrea,Rangel,ujohnson@example.net,852506175504763,Individual,2758492.79,2020-08-14
BYR-2242,Charles,Bennett,josecooper@example.net,437382066672551,Individual,2547611.18,2019-01-28
BYR-2243,Christopher,Calhoun,invalid email,2107008403,Individual,2972108.16,2019-01-08
BYR-2244,Connor,Evans,hhaas@example.net,0013899084555317,Investor,1346543.49,2020-09-23
BYR-2245,Kyle,Mathews,invalid email,632841987047950,Individual,1983677.15,2023-11-14
BYR-2246,Jeffrey,Abbott,invalid email,2158049345,Individual,2989196.3,2023-09-07
BYR-2247,Leslie,Thomas,marilyn82@example.net,9382665028645,Individual,869126.19,2023-02-22
BYR-2248,Emily,Fuller,hedwards@example.com,00170793199799350,Individual,1526536.06,2020-09-01
BYR-2249,Anthony,Williams,markhogan@example.org,4384360608,Investor,960029.1,2020-07-30
BYR-2250,Michael,Martin,aaron58@example.com,7786389850842,Individual,1526536.06,2019-02-07
BYR-2251,Steven,Campbell,williamvargas@example.org,400878064370343,Individual,1679207.33,2022-11-02
BYR-2252,Michael,Wilson,kennethanderson@example.org,001620835124015414,Corporation,2117988.48,2022-01-07
BYR-2253,Randall,Ramos,brian40@example.org,8255053955,Individual,2779742.23,2023-12-19
BYR-2254,Vanessa,Lane,melissa11@example.com,0018108861890236,Individual,216896.64,2022-10-05
BYR-2255,Hannah,Parker,novakronald@example.net,8988936512,Investor,2342071.43,2022-05-22
BYR-2256,Brian,Gonzalez,jeanmorris@example.net,4025530348,Individual,2958027.42,2023-09-06
BYR-2257,Patricia,Williams,grollins@example.com,5766320407490,Investor,831872.42,2024-05-27
BYR-2258,Garrett,Hernandez,xwarren@example.net,943586479546225,Investor,2376788.99,2019-03-15
BYR-2259,Stacey,Gray,robertcruz@example.com,9653590706674,Individual,2367777.63,2024-06-12
BYR-2260,James,Lewis,emily55@example.net,99874549871136,Individual,1944491.03,2023-11-11
BYR-2261,Lindsey,Cooper,dunnadrienne@example.com,42799463084627,Individual,1526536.06,2023-08-13
BYR-2262,Christine,Morris,scottbest@example.org,7023283916,Corporation,2178182.51,2019-01-21
BYR-2263,Susan,Robinson,schultzkimberly@example.org,395731571459151,Trust,2464486.96,2020-04-21
BYR-2264,Alexander,Kane,mendezbrianna@example.com,495358869123709,Investor,475707.28,2021-02-21
BYR-2265,Amy,Hernandez,onorris@example.org,7414891895,Corporation,1484279.23,2020-09-05
BYR-2266,Kelli,Henderson,williamperez@example.org,372253061100247,Individual,1236896.38,2019-01-27
BYR-2267,Scott,Washington,davismary@example.com,7384836037174,Investor,1109684.96,2023-10-03
BYR-2268,Michael,Davidson,jonesricardo@example.com,0019902611246,Corporation,927782.5,2024-05-10
BYR-2269,Joseph,Lewis,nicole99@example.com,0019724305098,Individual,727620.3,2023-11-28
BYR-2270,Joel,Martin,lawrence14@example.net,364643976044654,Investor,2539673.84,2021-05-12
BYR-2271,Willie,Reynolds,aprilsnyder@example.com,13783551596,Individual,1450993.36,2022-09-11
BYR-2272,John,Zamora,invalid email,99268985834245,Investor,551239.63,2021-03-29
BYR-2273,Robert,Lewis,ewest@example.org,6082665925,Corporation,1576824.9,2021-06-26
BYR-2274,Jasmine,Jones,eric42@example.net,5544431680,Investor,530369.24,2020-11-04
BYR-2275,Norma,Rice,eharrison@example.net,2032126667435,Individual,2916964.21,2021-05-09
BYR-2276,Samantha,Howard,brownvanessa@example.com,001769591343447894,Investor,505164.93,2022-06-01
BYR-2277,Scott,Jones,bmiller@example.net,144620677898889,Individual,2841989.91,2020-02-23
BYR-2278,Marco,Newman,richard13@example.org,3112623168,Individual,2452362.55,2019-10-10
BYR-2279,Teresa,Gardner,ldaniels@example.com,9269830406,Trust,1523481.14,2019-09-02
BYR-2280,Kevin,Taylor,browncaroline@example.org,6493032458,Individual,1289664.15,2023-06-22
BYR-2281,Rebecca,Conrad,sarahpeck@example.org,79465195567457,Individual,2014123.55,2020-11-17
BYR-2282,Wendy,Gordon,sean50@example.com,0015399399996,Investor,2603131.35,2023-07-12
BYR-2283,Katie,Hansen,joseph89@example.org,6304656047,Trust,1292527.69,2022-03-06
BYR-2284,Alison,Jones,haleysamantha@example.org,00193093152261282,Trust,1676512.01,2024-04-09
BYR-2285,David,Sampson,invalid email,56334375229999,Individual,314635.08,2023-11-15
BYR-2286,Peter,Harvey,mgarrison@example.net,18928104382388,Individual,888691.37,2020-07-10
BYR-2287,Kristen,Johnston,mirandachristopher@example.com,0016047584421853,Investor,1627809.38,2023-11-09
BYR-2288,Destiny,Choi,ellisonmichael@example.net,0019408664125601,Individual,174372.14,2023-08-24
BYR-2289,Andrew,Smith,stephaniewelch@example.net,17507492233388,Investor,1300322.71,2020-05-17
BYR-2290,Laura,Mcneil,delgadostacy@example.org,001400754964128750,Individual,2754150.67,2019-06-20
BYR-2291,Alice,Kennedy,invalid email,4458625024209,Individual,2699101.78,2019-03-15
BYR-2292,Michael,Clark,lauren44@example.org,7305768631129,Individual,1013824.13,2019-09-20
BYR-2293,William,Tucker,chanson@example.org,3624569204,Corporation,1792077.25,2020-09-09
BYR-2294,Austin,King,awood@example.com,2462021277,Individual,1526536.06,2019-01-29
BYR-2295,Monica,Fleming,egrant@example.com,8069064412,Individual,2271635.56,2022-09-30
BYR-2296,Juan,Brown,lopezsarah@example.net,9902344388645,Investor,1573199.77,2022-01-31
BYR-2297,Darrell,Brady,jennifer25@example.net,8694807297,Individual,2008767.59,2023-07-01
BYR-2298,Adam,Colon,lfitzpatrick@example.org,44240603156449,Corporation,225637.62,2020-05-17
BYR-2299,Robert,Payne,sandersmorgan@example.net,5503181229,Individual,1526536.06,2022-03-07
BYR-2300,Nancy,Hays,rthomas@example.net,0015792524304,Individual,1526536.06,2024-05-11
BYR-2301,Jeffrey,Brown,casehannah@example.net,4219635334,Individual,760640.93,2020-04-25
BYR-2302,Connie,Reyes,ejones@example.net,169651950235411,Individual,124127.29,2021-04-09
BYR-2303,Tonya,Powell,sgonzalez@example.org,8562066271,Investor,2160710.12,2020-05-14
BYR-2304,Cassandra,Smith,melissaanderson@example.net,12275934007,Individual,660829.09,2019-11-03
BYR-2305,Tyler,Jones,lbarton@example.com,50188316646042,Individual,1365108.5,2021-01-12
BYR-2306,Lori,Santos,salazardavid@example.net,001674511986649499,Corporation,2693299.31,2023-09-10
BYR-2307,Jonathan,Shaw,wagnerrobin@example.net,001849590749026340,Individual,1266229.98,2021-03-16
BYR-2308,Gabriel,Perez,christopher49@example.net,44644218294972,Individual,1759486.08,2022-08-23
BYR-2309,John,Reid,tracymcdaniel@example.net,534633600323822,Individual,530561.43,2021-08-24
BYR-2310,Diamond,Sanchez,eric40@example.net,746946791469542,Individual,1526536.06,2024-06-23
BYR-2311,Teresa,Harrell,bridgessean@example.com,2608056307,Individual,505214.6,2019-02-23
BYR-2312,William,White,keithdonaldson@example.com,3204587602,Investor,1743493.59,2019-12-17
BYR-2313,Alyssa,Walker,david88@example.org,12348374979,Individual,1074004.78,2019-07-24
BYR-2314,Brandi,Goodwin,davidgonzalez@example.org,415338648004840,Corporation,1088293.1,2020-06-07
BYR-2315,Jeffrey,Johnson,wattsanna@example.net,00124946959784711,Trust,2404999.12,2022-06-23
BYR-2316,Veronica,Gross,peter26@example.com,70063311058284,Investor,1573199.77,2023-09-03
BYR-2317,Patrick,Ellis,invalid email,93938491746372,Trust,203705.67,2021-12-17
BYR-2318,Michael,Scott,tonysanchez@example.net,001635469196374341,Individual,415606.74,2020-03-19
BYR-2319,Zachary,Hoover,denise98@example.net,73248563497268,Individual,1526536.06,2021-09-01
BYR-2320,Thomas,Garcia,cclark@example.net,001666650084966600,Individual,2486873.02,2021-09-20
BYR-2321,Christine,Gonzalez,jameschavez@example.org,24850167995553,Corporation,1484279.23,2023-09-11
BYR-2322,John,Johnson,woodshoward@example.org,863619373955569,Individual,2603054.71,2019-01-02
BYR-2323,Sheila,Clark,wayne48@example.org,8043037099,Individual,1503375.29,2023-11-11
BYR-2324,Angela,Branch,invalid email,6874153467,Individual,1877164.73,2023-04-22
BYR-2325,Timothy,Chan,mollyrice@example.org,3788009773,Investor,2274293.27,2023-11-05
BYR-2326,Corey,Murphy,paularamos@example.org,825347121891272,Individual,1487700.37,2022-02-27
BYR-2327,Jacob,Johnson,frivas@example.org,500424967818630,Investor,1573199.77,2019-01-05
BYR-2328,Thomas,Butler,kimjuan@example.net,1983526145218919,Investor,135090.23,2024-05-23
BYR-2329,Andrea,Brandt,oconnelljohn@example.com,6766562330,Individual,688042.78,2019-03-03
BYR-2330,Vincent,Gibbs,adamsjanice@example.com,8433121542936,Trust,1621959.38,2021-01-12
BYR-2331,Mary,Burns,kimberly92@example.net,9177813834655,Trust,2476931.09,2024-06-28
BYR-2332,Fernando,Nunez,jpeterson@example.com,00183443509875686,Individual,1969658.76,2020-04-10
BYR-2333,James,Lee,francisco55@example.net,0019754182199,Corporation,1206940.34,2020-06-05
BYR-2334,Joseph,Douglas,ashley02@example.net,9867740015,Individual,1299094.23,2020-02-27
BYR-2335,Alejandro,Phillips,dawnlogan@example.com,25468952746740,Individual,2606665.72,2023-09-25
BYR-2336,Frank,Hood,charles29@example.com,1770324115632408,Investor,1573199.77,2021-08-09
BYR-2337,Andrew,Gallagher,stephen56@example.com,6285982868,Investor,1911756.2,2022-07-08
BYR-2338,Caitlin,Compton,invalid email,180828291943948,Individual,182676.12,2020-11-09
BYR-2339,William,Humphrey,kwhitaker@example.com,6303850353,Individual,1859608.72,2021-12-26
BYR-2340,Kevin,Johnson,aandrews@example.org,1402253974154485,Individual,1094006.64,2024-05-17
BYR-2341,Danielle,Ferguson,johnsondaniel@example.net,19246950762235,Trust,1921330.24,2021-11-07
BYR-2342,Melanie,Beltran,invalid email,615851422513528,Individual,949595.18,2019-07-24
